stock,n_test,n_train,return,standard_error,method,time,ahead
GOOG,960,250,-0.2020936537998912,0.32009343099680343,NB,10,5
GOOG,960,250,0.03684004030091592,0.32558600524503933,LDA,10,5
GOOG,960,250,0.29453198951582404,0.27385939508496937,RF,10,5
GOOG,960,250,-0.03470418694490207,0.39204123856559253,SVM,10,5
GOOG,960,250,0.137242237875137,0.36064037207216004,RG,10,5
GOOG,960,250,-0.13038924982468525,0.24006605574187515,KNN,20,5
GOOG,960,250,-0.1098069716620671,0.26177209580770905,NB,20,5
GOOG,960,250,0.06380393894189029,0.159609802108508,LDA,20,5
GOOG,960,250,0.03440513825289426,0.3534008030077837,RF,20,5
GOOG,960,250,0.22113277667464581,0.15633036702193776,SVM,20,5
GOOG,960,250,0.8158461639898835,0.3524142290258202,RG,20,5
GOOG,960,250,0.29907671300233307,0.16347954590274655,KNN,3,10
GOOG,960,250,0.7733624666090275,0.3033838721145224,NB,3,10
GOOG,960,250,0.5270036442282575,0.8377051511837497,LDA,3,10
GOOG,960,250,0.34116484938834835,1.3114177031502656,RF,3,10
GOOG,960,250,0.42663946072713665,1.5773757448589363,SVM,3,10
GOOG,960,250,0.42425814321638344,3.3877025642131486,RG,3,10
GOOG,960,250,0.23627276397113306,0.1289428192664973,KNN,5,10
GOOG,960,250,-0.046400960771330046,0.1014290419730359,NB,5,10
GOOG,960,250,0.5210460919725628,0.21349730406317588,LDA,5,10
GOOG,960,250,0.5038179624836023,0.5931891580610461,RF,5,10
GOOG,960,250,0.4572104729780726,0.2860584862264536,SVM,5,10
GOOG,960,250,0.31272992422985313,0.47072711687047064,RG,5,10
GOOG,960,250,0.31067942395301595,0.04906420196252282,KNN,10,10
GOOG,960,250,0.48160674770860945,0.4928151072714087,NB,10,10
GOOG,960,250,0.4920307755823621,0.7539432630563434,LDA,10,10
GOOG,960,250,0.41457910700586487,0.6920086323072133,RF,10,10
GOOG,960,250,0.4264845774898285,1.1598894207329158,SVM,10,10
GOOG,960,250,0.5241353684876997,2.7808435106106977,RG,10,10
GOOG,960,250,0.023466158939629445,0.038232980626596615,KNN,20,10
GOOG,960,250,0.03875946255543483,0.1630630840685228,NB,20,10
GOOG,960,250,0.5421512253893273,0.43111930568785983,LDA,20,10
GOOG,960,250,0.23367942414837772,0.5633424772053616,RF,20,10
GOOG,960,250,0.4373954911326028,0.5859413908961937,SVM,20,10
GOOG,960,250,0.20811363961644913,0.9177428047582067,RG,20,10
GOOG,960,250,0.4285613987327619,0.05237202474887885,KNN,3,20
GOOG,960,250,0.48592047686454043,0.14386654705725532,NB,3,20
GOOG,960,250,0.5114991580849195,0.5742089076673127,LDA,3,20
GOOG,960,250,0.4356402282247607,0.7497547511086959,RF,3,20
GOOG,960,250,0.42637876723461243,1.0974387446166427,SVM,3,20
GOOG,960,250,0.3682485321452724,2.0000002181530925,RG,3,20
GOOG,960,250,0.3214946035377879,0.07618088067059033,KNN,5,20
GOOG,960,250,0.308037996086314,0.17246537681000976,NB,5,20
GOOG,960,250,0.3640352947242227,0.45915250893360976,LDA,5,20
GOOG,960,250,0.5165842796425821,0.36362554930488655,RF,5,20
GOOG,960,250,0.4056987369983065,1.046941255251782,SVM,5,20
GOOG,960,250,0.46351304752479594,1.7201063981321905,RG,5,20
GOOG,960,250,0.5073691992106251,0.07513859613801596,KNN,10,20
GOOG,960,250,0.4932152853756817,0.05858829031962343,NB,10,20
GOOG,960,250,0.4066400659890843,0.4011390552630908,LDA,10,20
GOOG,960,250,0.3809112970823021,0.40560933452060627,RF,10,20
GOOG,960,250,0.33887977348120524,0.4316630416472449,SVM,10,20
GOOG,960,250,0.3915362345533704,1.1239048745002527,RG,10,20
GOOG,960,250,0.25771255415380256,0.04789850772307373,KNN,20,20
GOOG,960,250,0.2546601553562582,0.21430176215514246,NB,20,20
GOOG,960,250,0.2894438665249177,0.374052012246064,LDA,20,20
GOOG,960,250,0.3270928436019034,0.2130632567681353,RF,20,20
GOOG,960,250,0.30046084444100263,0.5861591353110905,SVM,20,20
GOOG,960,250,0.4656075816888803,0.9625472313679307,RG,20,20
GOOG,1920,250,-0.0825628499934703,0.2817582066973647,KNN,3,1
GOOG,1920,250,-0.12022511776973854,0.34759017537054915,NB,3,1
GOOG,1920,250,-0.2691269129118199,0.19360873009628757,LDA,3,1
GOOG,1920,250,-0.14697225907655964,0.27967479826579456,RF,3,1
GOOG,1920,250,-0.32347342234470156,0.6610052797601171,SVM,3,1
GOOG,1920,250,-0.3958639517843362,0.2690870471295941,RG,3,1
GOOG,1920,250,-0.161157646738447,0.10653152576952701,KNN,5,1
GOOG,1920,250,-0.03565490255229864,0.4016066977843926,NB,5,1
GOOG,1920,250,-0.34097081530158335,0.3411903459719678,LDA,5,1
GOOG,1920,250,0.009662250566936148,0.1704057684309022,RF,5,1
GOOG,1920,250,-0.3471779964594853,0.23886162034183153,SVM,5,1
GOOG,1920,250,0.3328659922331578,0.3882855877512275,RG,5,1
GOOG,1920,250,-0.16136507577289216,0.6464046962542609,KNN,10,1
GOOG,1920,250,-0.28156095387892577,0.42031162319298465,NB,10,1
GOOG,1920,250,0.15333307119398065,0.19693710004417614,LDA,10,1
GOOG,1920,250,0.020142610966357388,0.5785568590349224,RF,10,1
GOOG,1920,250,0.08827513899052764,0.4857535115167383,SVM,10,1
GOOG,1920,250,-0.1366541143652924,0.3750833805451991,RG,10,1
GOOG,1920,250,-0.374231454463268,0.296985628508637,KNN,20,1
GOOG,1920,250,-0.009102563625550175,0.5351287741846539,NB,20,1
GOOG,1920,250,-0.3061382813314053,0.09439009329230216,LDA,20,1
GOOG,1920,250,-0.3250957752038178,0.11591095045280185,RF,20,1
GOOG,1920,250,-0.08831692068653962,0.23320862064994516,SVM,20,1
GOOG,1920,250,-0.39574253397668535,0.20512422703487795,RG,20,1
GOOG,1920,250,1.2439995644495583,0.31238817691981985,KNN,3,5
GOOG,1920,250,0.6075594938623468,1.7653496184142679,NB,3,5
GOOG,1920,250,0.4804391573150508,1.8049922764924433,LDA,3,5
GOOG,1920,250,0.5809170725258377,5.055945790494381,RF,3,5
GOOG,1920,250,0.7703571597635381,11.091746794249426,SVM,3,5
GOOG,1920,250,1.674938851079662,52.391153632897684,RG,3,5
GOOG,1920,250,0.8413509412483087,0.5579791734192806,KNN,5,5
GOOG,1920,250,0.8858812903739348,0.6075523631992715,NB,5,5
GOOG,1920,250,1.107796472243992,3.5413174608298403,LDA,5,5
GOOG,1920,250,1.3254465298950797,12.311125993866591,RF,5,5
GOOG,1920,250,1.1942448686945744,32.193697172317,SVM,5,5
GOOG,1920,250,0.5139226721645447,15.289926107177818,RG,5,5
GOOG,1920,250,0.37801702069710075,0.2915418495077491,KNN,10,5
GOOG,1920,250,0.5589031325524716,0.2586475840720832,NB,10,5
GOOG,1920,250,0.9695919649947655,1.2852919384006036,LDA,10,5
GOOG,1920,250,1.0511760844685112,2.7748733254750366,RF,10,5
GOOG,1920,250,0.8123561089922675,9.609150420829817,SVM,10,5
GOOG,1920,250,1.074198344147491,28.27561309637288,RG,10,5
GOOG,1920,250,0.7986810389308623,0.48317409888298773,KNN,20,5
GOOG,1920,250,0.5134559340815934,0.5946067279775,NB,20,5
GOOG,1920,250,0.8784098033297254,1.9111964584587147,LDA,20,5
GOOG,1920,250,0.46020757638367327,4.819715697626607,RF,20,5
GOOG,1920,250,0.7359680671307749,6.139330950614979,SVM,20,5
GOOG,1920,250,0.9651619226768369,17.84993262491024,RG,20,5
GOOG,1920,250,1.1526839713588632,0.298699225947334,KNN,3,10
GOOG,1920,250,1.1926399415655267,1.0504468872953054,NB,3,10
GOOG,1920,250,1.0219150756370987,3.176231234552249,LDA,3,10
GOOG,1920,250,1.0181686528254827,6.1901940381616845,RF,3,10
GOOG,1920,250,1.0195600669877045,21.37200814266466,SVM,3,10
GOOG,1920,250,1.1089351218012853,40.26839032566645,RG,3,10
GOOG,1920,250,0.47928777289198066,0.256571203407489,KNN,5,10
GOOG,1920,250,0.6768999124887647,0.44196061606499465,NB,5,10
GOOG,1920,250,0.9665858724804792,1.3901270854556538,LDA,5,10
GOOG,1920,250,1.2241997573555397,3.5593012550543772,RF,5,10
GOOG,1920,250,0.8702050730544524,9.197076991261532,SVM,5,10
GOOG,1920,250,0.8573869126834812,21.143326460497285,RG,5,10
GOOG,1920,250,1.0067983612215858,0.22712345116982524,KNN,10,10
GOOG,1920,250,0.758353428689091,0.49479883512190664,NB,10,10
GOOG,1920,250,0.8241942082057832,4.025014686231236,LDA,10,10
GOOG,1920,250,1.0067507787632977,3.054992834119975,RF,10,10
GOOG,1920,250,1.0911744879258585,16.77294195383838,SVM,10,10
GOOG,1920,250,0.8379144305223989,39.777420642525954,RG,10,10
GOOG,1920,250,1.2041516992484338,0.4425287966151954,KNN,20,10
GOOG,1920,250,0.5058748162353206,0.8587221744514651,NB,20,10
GOOG,1920,250,0.9889485063485011,2.310115722323806,LDA,20,10
GOOG,1920,250,0.9880305158684788,2.705454929867562,RF,20,10
GOOG,1920,250,0.8239645098563237,7.451637854724388,SVM,20,10
GOOG,1920,250,0.7942352950852443,17.059860011250112,RG,20,10
GOOG,1920,250,0.991307535730493,0.15301571119306676,KNN,3,20
GOOG,1920,250,1.1817298961947054,0.9785844741285014,NB,3,20
GOOG,1920,250,0.7118696784872356,2.3941531265666436,LDA,3,20
GOOG,1920,250,1.3597542264640867,5.305572237084473,RF,3,20
GOOG,1920,250,1.0672592506838412,8.57779196913939,SVM,3,20
GOOG,1920,250,1.3026343585272158,18.617291799102272,RG,3,20
GOOG,1920,250,1.6295317103924094,0.2114473444453225,KNN,5,20
GOOG,1920,250,1.0263870281398506,0.7708651665128393,NB,5,20
GOOG,1920,250,1.1252822051285527,2.6901022978205376,LDA,5,20
GOOG,1920,250,1.210691564866646,1.6881035393892245,RF,5,20
GOOG,1920,250,1.2497265654603997,12.735739751248513,SVM,5,20
GOOG,1920,250,1.0307195107857656,65.88139530849585,RG,5,20
GOOG,1920,250,0.8281796132231807,0.09443824902826486,KNN,10,20
GOOG,1920,250,0.8865228915702328,0.7230438037053196,NB,10,20
GOOG,1920,250,0.8973917162672982,2.7677868896834603,LDA,10,20
GOOG,1920,250,0.7923516417215826,2.778120253914454,RF,10,20
GOOG,1920,250,1.015004325331494,6.2623079625477995,SVM,10,20
GOOG,1920,250,0.9098157343123177,16.359429969155503,RG,10,20
GOOG,1920,250,0.847770235133567,0.1308256503868187,KNN,20,20
GOOG,1920,250,0.6975098072901798,0.5298395948831849,NB,20,20
GOOG,1920,250,0.8359883008278874,1.8898601875743448,LDA,20,20
GOOG,1920,250,0.7896427299214359,1.795853904883529,RF,20,20
GOOG,1920,250,1.0477752074479305,10.697571916090645,SVM,20,20
GOOG,1920,250,1.1454625082026775,15.50264892716384,RG,20,20
MSFT,120,250,0.004122598737401839,0.08978926572414432,KNN,3,1
MSFT,120,250,0.16659267698748215,0.14849831304420066,NB,3,1
MSFT,120,250,0.07373851607842208,0.2956012383676397,LDA,3,1
MSFT,120,250,-0.026244728855414734,0.4840007933476283,RF,3,1
MSFT,120,250,0.03303420149547853,0.33805370176045335,SVM,3,1
MSFT,120,250,0.00810428235211269,0.37172459087092974,RG,3,1
MSFT,120,250,0.13571489256676594,0.17328625011843374,KNN,5,1
MSFT,120,250,0.12158852696262601,0.20961214387932808,NB,5,1
MSFT,120,250,-0.04229374647229012,0.2683507128181888,LDA,5,1
MSFT,120,250,-0.03239130611909746,0.23937144458534482,RF,5,1
MSFT,120,250,0.09191615585073598,0.48897548402343116,SVM,5,1
MSFT,120,250,-0.15560449352966232,0.20016445375475084,RG,5,1
MSFT,120,250,0.04253818882205751,0.14257468833633202,KNN,10,1
MSFT,120,250,0.028541760225228252,0.19981295849915892,NB,10,1
MSFT,120,250,-0.07801763261444683,0.12872877886496994,LDA,10,1
MSFT,120,250,0.06521759963392126,0.4414269738841739,RF,10,1
MSFT,120,250,-0.08891222231772788,0.15891952200796663,SVM,10,1
MSFT,120,250,-0.03386313186270251,0.4148553810288425,RG,10,1
MSFT,120,250,0.06256145695607596,0.1404040101775194,KNN,20,1
MSFT,120,250,0.07132006886936226,0.19822139096772842,NB,20,1
MSFT,120,250,0.07212291479662936,0.38931459107304645,LDA,20,1
MSFT,120,250,0.08643316312732807,0.2774246536611104,RF,20,1
MSFT,120,250,0.07620080527904682,0.21410106363740872,SVM,20,1
MSFT,120,250,-0.17461550822480465,0.4348471197421863,RG,20,1
MSFT,120,250,0.08020719502060625,0.04567377645055484,KNN,3,5
MSFT,120,250,0.0800570548276145,0.10650169573983631,NB,3,5
MSFT,120,250,0.04214248170517165,0.07370187492725119,LDA,3,5
MSFT,120,250,0.06127208524272798,0.1303663875190702,RF,3,5
MSFT,120,250,0.016375073774564042,0.16619428538291425,SVM,3,5
MSFT,120,250,0.05003924219221734,0.18649097597084263,RG,3,5
MSFT,120,250,0.07509233321654873,0.07662790682789156,KNN,5,5
MSFT,120,250,0.057460541213232075,0.11044212105125904,NB,5,5
MSFT,120,250,0.08575392968958395,0.10112832795621784,LDA,5,5
MSFT,120,250,0.07229891597995652,0.0714219804216121,RF,5,5
MSFT,120,250,0.07783906232508042,0.12773541360684584,SVM,5,5
MSFT,120,250,0.08811660734110283,0.10443513720780791,RG,5,5
MSFT,120,250,0.06451725595642932,0.027582154949323645,KNN,10,5
MSFT,120,250,0.06093967266436562,0.033809456341192694,NB,10,5
MSFT,120,250,0.07908759542590782,0.060986034142342854,LDA,10,5
MSFT,120,250,0.03950272405370159,0.12248398254904105,RF,10,5
MSFT,120,250,0.05324829905464301,0.22218863527545693,SVM,10,5
MSFT,120,250,0.10300186854350013,0.14601115824399488,RG,10,5
MSFT,120,250,0.08369960320222081,0.03424221616293681,KNN,20,5
MSFT,120,250,0.08064561897914002,0.027409648300384462,NB,20,5
MSFT,120,250,0.07945650509307955,0.07258052017205088,LDA,20,5
MSFT,120,250,0.05020432032669642,0.04495809859928234,RF,20,5
MSFT,120,250,0.09433690219842572,0.10214008681742762,SVM,20,5
MSFT,120,250,0.06699048108300087,0.11709872923801569,RG,20,5
MSFT,120,250,0.08085947689144901,0.024799764922188376,KNN,3,10
MSFT,120,250,0.10328346503825436,0.045824486163126246,NB,3,10
MSFT,120,250,0.08003453355815893,0.05628029883815982,LDA,3,10
MSFT,120,250,0.09091598819152269,0.06155048749790381,RF,3,10
MSFT,120,250,0.07601731049388816,0.1184594003195845,SVM,3,10
MSFT,120,250,0.11242473282448051,0.14095177348678584,RG,3,10
MSFT,120,250,0.06414474415807558,0.031042225343871962,KNN,5,10
MSFT,120,250,0.059549222662341306,0.040435290639663016,NB,5,10
MSFT,120,250,0.081525655989235,0.03854550828481684,LDA,5,10
MSFT,120,250,0.08555383778465608,0.029607937775294503,RF,5,10
MSFT,120,250,0.07526159515449793,0.05376593975398521,SVM,5,10
MSFT,120,250,0.09986776417033494,0.03864823098692312,RG,5,10
MSFT,120,250,0.08607928287475697,0.02664224332347885,KNN,10,10
MSFT,120,250,0.09422383868186035,0.043734949764261184,NB,10,10
MSFT,120,250,0.058991351363858024,0.05401071071146101,LDA,10,10
MSFT,120,250,0.08690412937742042,0.0971403549823495,RF,10,10
MSFT,120,250,0.06067612744636808,0.10533030060250614,SVM,10,10
MSFT,120,250,0.08006792477669555,0.11164341799921193,RG,10,10
MSFT,120,250,0.11780138642002713,0.04850089327918145,KNN,20,10
MSFT,120,250,0.1366826733811437,0.020726552705270736,NB,20,10
MSFT,120,250,0.06540805103425096,0.03798274958678019,LDA,20,10
MSFT,120,250,0.11479876711049841,0.03528046059439281,RF,20,10
MSFT,120,250,0.06725110679600865,0.12242704108144464,SVM,20,10
MSFT,120,250,0.06773351592239685,0.16785829661729085,RG,20,10
MSFT,120,250,0.102241275486888,0.017852462168579507,KNN,3,20
MSFT,120,250,0.08421496782299687,0.008567484240125616,NB,3,20
MSFT,120,250,0.11261777986581967,0.032629971131158536,LDA,3,20
MSFT,120,250,0.09728963408989677,0.06276041752921581,RF,3,20
MSFT,120,250,0.12033788295244952,0.031935481077678525,SVM,3,20
MSFT,120,250,0.09724506224489105,0.08308179310646234,RG,3,20
MSFT,120,250,0.07497739866303688,0.02066396818605667,KNN,5,20
MSFT,120,250,0.07781697841800406,0.023987117560360417,NB,5,20
MSFT,120,250,0.08465025146462812,0.027025344112765005,LDA,5,20
MSFT,120,250,0.12811942911143226,0.02537951975838569,RF,5,20
MSFT,120,250,0.0848416556001026,0.04272332686078398,SVM,5,20
MSFT,120,250,0.11963937347846199,0.09627959676914165,RG,5,20
MSFT,120,250,0.0649374686465154,0.012791656628602831,KNN,10,20
MSFT,120,250,0.07579382416308778,0.009968388768860241,NB,10,20
MSFT,120,250,0.095600722655937,0.027471562343134973,LDA,10,20
MSFT,120,250,0.0846427163069563,0.036262798514133596,RF,10,20
MSFT,120,250,0.07790669155393082,0.04113624774503573,SVM,10,20
MSFT,120,250,0.14072239148927812,0.03221729085001399,RG,10,20
MSFT,120,250,0.10710359583298956,0.017390095896972484,KNN,20,20
MSFT,120,250,0.13493407346978525,0.019032740537967403,NB,20,20
MSFT,120,250,0.12964215380090716,0.0541974784672975,LDA,20,20
MSFT,120,250,0.12601453457706424,0.07509631031336332,RF,20,20
MSFT,120,250,0.10434158577622066,0.06509300003693164,SVM,20,20
MSFT,120,250,0.11042631972025685,0.044460291433748106,RG,20,20
MSFT,240,250,0.11894709472682274,0.17925630392985814,KNN,3,1
MSFT,240,250,0.2609555406652897,0.3101100897259623,NB,3,1
MSFT,240,250,0.04675167682374748,0.1902370881575898,LDA,3,1
MSFT,240,250,0.1385659177368359,0.5746473395312837,RF,3,1
MSFT,240,250,-0.018840785994119535,0.6186785641485888,SVM,3,1
MSFT,240,250,-0.09584411499098544,0.16491900411064872,RG,3,1
MSFT,240,250,0.11791260813403892,0.0942540756456005,KNN,5,1
MSFT,240,250,0.19626768276994455,0.2891110111387279,NB,5,1
MSFT,240,250,0.1976782206064227,0.3273124772007084,LDA,5,1
MSFT,240,250,0.162062021611028,0.5487703362712408,RF,5,1
MSFT,240,250,0.17401392942078542,0.3010699073156151,SVM,5,1
MSFT,240,250,0.012292676186576035,0.3196345281765266,RG,5,1
MSFT,240,250,0.14284176880158994,0.2180670226534409,KNN,10,1
MSFT,240,250,0.14167106351125525,0.3286717695123676,NB,10,1
MSFT,240,250,0.12534472766529547,0.33532118550528167,LDA,10,1
MSFT,240,250,0.10685785670070236,0.36744521916367834,RF,10,1
MSFT,240,250,0.08487442579857829,0.6450588315575475,SVM,10,1
MSFT,240,250,0.1120781860352218,0.5574357124765921,RG,10,1
MSFT,240,250,0.06909103427264252,0.17977591110263505,KNN,20,1
MSFT,240,250,0.2461909428043405,0.08200590301126658,NB,20,1
MSFT,240,250,0.13343136926018184,0.16036532359356728,LDA,20,1
MSFT,240,250,0.10355655860608781,0.6965751542886472,RF,20,1
MSFT,240,250,0.07460155147083802,0.31870983465007935,SVM,20,1
MSFT,240,250,-0.02483789750695309,0.5838522369507894,RG,20,1
MSFT,240,250,0.09972671590084259,0.022829939883246067,KNN,3,5
MSFT,240,250,0.17284584586717422,0.039270062271935115,NB,3,5
MSFT,240,250,0.14117023690224517,0.18139362621900856,LDA,3,5
MSFT,240,250,0.28480256584895813,0.2045848149558079,RF,3,5
MSFT,240,250,0.17614718687859465,0.1811281059197257,SVM,3,5
MSFT,240,250,0.13007742170345016,0.2998467040484218,RG,3,5
MSFT,240,250,0.14936939377368086,0.054991043763532636,KNN,5,5
MSFT,240,250,0.15292025667715925,0.06527365326499414,NB,5,5
MSFT,240,250,0.09844869826703007,0.12324119124623764,LDA,5,5
MSFT,240,250,0.13154040225474484,0.12349048627811034,RF,5,5
MSFT,240,250,0.13471200407471162,0.12657200275223468,SVM,5,5
MSFT,240,250,0.12211652308489418,0.14430705370771998,RG,5,5
MSFT,240,250,0.20622272942222408,0.07199561287541219,KNN,10,5
MSFT,240,250,0.2156971599110744,0.12308841409836054,NB,10,5
MSFT,240,250,0.18983896552269863,0.1321850884379617,LDA,10,5
MSFT,240,250,0.17536901240795966,0.13144417055005161,RF,10,5
MSFT,240,250,0.2015919178086094,0.3220414840784368,SVM,10,5
MSFT,240,250,0.13132760198408033,0.2556091826547949,RG,10,5
MSFT,240,250,0.204647065403881,0.022675708756206444,KNN,20,5
MSFT,240,250,0.104284375260012,0.12515167560997484,NB,20,5
MSFT,240,250,0.03951697522932518,0.1823087982101205,LDA,20,5
MSFT,240,250,0.19237605356514464,0.08638740883933543,RF,20,5
MSFT,240,250,0.10002608726879236,0.0804647573061618,SVM,20,5
MSFT,240,250,0.19187305288522105,0.2650988115909764,RG,20,5
MSFT,240,250,0.2324480326937408,0.05701798321921775,KNN,3,10
MSFT,240,250,0.21636822232357922,0.08494530828294194,NB,3,10
MSFT,240,250,0.1919620892374947,0.06089561977827316,LDA,3,10
MSFT,240,250,0.11282406359173702,0.06959286618747006,RF,3,10
MSFT,240,250,0.1989717557939792,0.1228765752487023,SVM,3,10
MSFT,240,250,0.1833333621010742,0.279676526431337,RG,3,10
MSFT,240,250,0.12802942590441324,0.01967379435700724,KNN,5,10
MSFT,240,250,0.12190159258108935,0.09509884439120143,NB,5,10
MSFT,240,250,0.16019691460628604,0.10639535893226215,LDA,5,10
MSFT,240,250,0.114502107851149,0.09701472577342268,RF,5,10
MSFT,240,250,0.16224506860715993,0.15408387978744303,SVM,5,10
MSFT,240,250,0.16702376607975356,0.04208059101275568,RG,5,10
MSFT,240,250,0.14118719384728196,0.04051938911770157,KNN,10,10
MSFT,240,250,0.2041731296957945,0.05620323380150533,NB,10,10
MSFT,240,250,0.12167116605131922,0.10042127302744133,LDA,10,10
MSFT,240,250,0.15050309404890383,0.11388933798737448,RF,10,10
MSFT,240,250,0.1132110305957783,0.10526500980593177,SVM,10,10
MSFT,240,250,0.15818881036981636,0.3435640481156021,RG,10,10
MSFT,240,250,0.17397799859532448,0.03631316020977995,KNN,20,10
MSFT,240,250,0.12768329858373773,0.07058445656087747,NB,20,10
MSFT,240,250,0.15490412044417945,0.09621213137792257,LDA,20,10
MSFT,240,250,0.1897067520671447,0.11714724750425597,RF,20,10
MSFT,240,250,0.15797263344289525,0.12410723191590493,SVM,20,10
MSFT,240,250,0.17589775517168982,0.05534538100633756,RG,20,10
MSFT,240,250,0.11422211439060881,0.01614595686747414,KNN,3,20
MSFT,240,250,0.19497686518454804,0.039068641742330566,NB,3,20
MSFT,240,250,0.22070183548194477,0.01843027733155153,LDA,3,20
MSFT,240,250,0.19398534773444842,0.09516135886627683,RF,3,20
MSFT,240,250,0.2061879753368978,0.07549020134691731,SVM,3,20
MSFT,240,250,0.1895671119353337,0.0973173041920962,RG,3,20
MSFT,240,250,0.16006137933970388,0.020220259972916894,KNN,5,20
MSFT,240,250,0.16238921543384954,0.027431642968861476,NB,5,20
MSFT,240,250,0.15692632426196362,0.053820119816336096,LDA,5,20
MSFT,240,250,0.15797634984215359,0.041949238107440355,RF,5,20
MSFT,240,250,0.14334050180562108,0.09626240709239335,SVM,5,20
MSFT,240,250,0.19820459833782067,0.08785205704549565,RG,5,20
MSFT,240,250,0.25535842010761334,0.03342268308855706,KNN,10,20
MSFT,240,250,0.18460872578144683,0.07269337277991547,NB,10,20
MSFT,240,250,0.19151044502660608,0.0796937300407337,LDA,10,20
MSFT,240,250,0.2274877756036291,0.12585773804138542,RF,10,20
MSFT,240,250,0.18859913402854422,0.11051751040506566,SVM,10,20
MSFT,240,250,0.1497049065304732,0.22639639316742097,RG,10,20
MSFT,240,250,0.22597919169130098,0.047978325307492894,KNN,20,20
MSFT,240,250,0.23569715892582122,0.021583792102393726,NB,20,20
MSFT,240,250,0.20285052930501135,0.0773537537340883,LDA,20,20
MSFT,240,250,0.19634482731740732,0.0753997414191966,RF,20,20
MSFT,240,250,0.20632287169716146,0.1347469190497924,SVM,20,20
MSFT,240,250,0.24144335499190617,0.18803398925675996,RG,20,20
MSFT,480,250,0.4336238137983781,0.402325380788575,KNN,3,1
MSFT,480,250,0.2648415877622161,0.3307730245918848,NB,3,1
MSFT,480,250,0.30712743171409373,1.3806848525730915,LDA,3,1
MSFT,480,250,0.4316639034196972,0.7224926203592581,RF,3,1
MSFT,480,250,0.33253926812527723,2.4488321586958834,SVM,3,1
MSFT,480,250,0.20055570957488245,2.011965485045655,RG,3,1
MSFT,480,250,0.20243883919335004,0.13556962735703185,KNN,5,1
MSFT,480,250,-0.09601256501452937,0.18478689095206058,NB,5,1
MSFT,480,250,-0.05489420959663349,0.36628698231884055,LDA,5,1
MSFT,480,250,-0.16073959859489384,0.30117119660120356,RF,5,1
MSFT,480,250,0.10728110696681892,0.5665254810022876,SVM,5,1
MSFT,480,250,-0.06226605224407811,0.34421258253115594,RG,5,1
MSFT,480,250,0.1840654704519007,0.3284000958593757,KNN,10,1
MSFT,480,250,0.19365642774403113,0.31914763317919587,NB,10,1
MSFT,480,250,0.20496531355836156,0.3826265559293079,LDA,10,1
MSFT,480,250,0.11939022499507024,0.42689889692887584,RF,10,1
MSFT,480,250,0.19186052400733167,0.6678687271357768,SVM,10,1
MSFT,480,250,0.1740037801983465,0.7408997096517571,RG,10,1
MSFT,480,250,0.29211952591607626,0.17250323674930584,KNN,20,1
MSFT,480,250,0.07183606465547321,0.321127556501114,NB,20,1
MSFT,480,250,0.14460483715266448,0.7908870920182842,LDA,20,1
MSFT,480,250,0.0015757937585629822,0.8156143393993832,RF,20,1
MSFT,480,250,0.1295094636773917,0.3719695990307536,SVM,20,1
MSFT,480,250,0.06233100709442674,0.5315441999433047,RG,20,1
MSFT,480,250,0.3078062944583635,0.09523318840946679,KNN,3,5
MSFT,480,250,0.3401650019665543,0.18284024923087955,NB,3,5
MSFT,480,250,0.36314528666077805,0.30212205389544833,LDA,3,5
MSFT,480,250,0.260829268365681,0.4670860532798474,RF,3,5
MSFT,480,250,0.3990424065018654,0.47044429588306386,SVM,3,5
MSFT,480,250,0.38914239663325256,0.9023454923497578,RG,3,5
MSFT,480,250,0.2047984280213857,0.015432932888029438,KNN,5,5
MSFT,480,250,0.3524538886681128,0.056432934934447766,NB,5,5
MSFT,480,250,0.280110399730511,0.08905406491792055,LDA,5,5
MSFT,480,250,0.2713529371235974,0.19997970150398325,RF,5,5
MSFT,480,250,0.30052735342962866,0.23389141816343909,SVM,5,5
MSFT,480,250,0.34133709402708634,0.7316388599977793,RG,5,5
MSFT,480,250,0.42855495037311475,0.07306334556648111,KNN,10,5
MSFT,480,250,0.44251864892753145,0.1264902709425182,NB,10,5
MSFT,480,250,0.38317686336810586,0.3344849075128356,LDA,10,5
MSFT,480,250,0.237237102658453,0.38871087066559373,RF,10,5
MSFT,480,250,0.4202337384715715,0.9907554450144578,SVM,10,5
MSFT,480,250,0.2421856976779928,0.8287444241909834,RG,10,5
MSFT,480,250,0.28118278284910536,0.03556849371477315,KNN,20,5
MSFT,480,250,0.4232663634098608,0.14558870256038975,NB,20,5
MSFT,480,250,0.3749923556042811,0.4580329042094405,LDA,20,5
MSFT,480,250,0.414135421698427,0.4504596009507169,RF,20,5
MSFT,480,250,0.3541422578036606,0.763178170040323,SVM,20,5
MSFT,480,250,0.2921981632163533,1.1208700712745314,RG,20,5
MSFT,480,250,0.34881059253360513,0.08617190842241455,KNN,3,10
MSFT,480,250,0.3488341964372774,0.04543988527353837,NB,3,10
MSFT,480,250,0.34584520961254395,0.14742995894269392,LDA,3,10
MSFT,480,250,0.32366389210538715,0.22652671720328268,RF,3,10
MSFT,480,250,0.3141596928582282,0.28837466830990893,SVM,3,10
MSFT,480,250,0.3217788541000286,0.5199320969439185,RG,3,10
MSFT,480,250,0.40177538058142437,0.046271171793544535,KNN,5,10
MSFT,480,250,0.3939691636581162,0.12369062979570648,NB,5,10
